-191	-25	159
-191	-25	159
-184	-25	161
-184	-25	161
-184	-25	161
-184	-16	165
-184	-16	165
-184	-16	165
-192	-24	158
-192	-24	158
-192	-24	158
-188	-22	166
-188	-22	166
-188	-22	166
-194	-15	166
-194	-15	166
-194	-15	166
-181	-8	149
-181	-8	149
-181	-8	149
-189	-5	161
-189	-5	161
-189	-5	161
-189	12	159
-189	12	159
-189	12	159
-192	17	155
-192	17	155
-192	17	155
-190	31	158
-190	31	158
-190	31	158
-191	28	159
-191	28	159
-191	28	159
-175	46	159
-175	46	159
-175	46	159
-193	41	159
-193	41	159
-193	41	159
-193	55	161
-193	55	161
-193	55	161
-182	48	161
-182	48	161
-182	48	161
-172	65	153
-172	65	153
-172	65	153
-166	52	159
-166	52	159
-166	52	159
-180	61	161
-180	61	161
-180	61	161
-176	62	155
-176	62	155
-176	62	155
-168	82	152
-168	82	152
-168	82	152
-168	79	165
-168	79	165
-168	79	165
-167	98	160
-167	98	160
-167	98	160
-154	92	164
-154	92	164
-154	92	164
-152	102	170
-152	102	170
-152	102	170
-147	107	166
-147	107	166
-147	107	166
-150	106	159
-150	106	159
-150	106	159
-152	100	161
-152	100	161
-152	100	161
-143	95	161
-143	95	161
-143	95	161
-143	104	161
-143	104	161
-143	104	161
-132	127	154
-132	127	154
-132	127	154
-131	110	162
-131	110	162
-131	110	162
-123	129	150
-123	129	150
-123	129	150
-117	125	153
-117	125	153
-117	125	153
-112	138	145
-112	138	145
-112	138	145
-94	147	159
-94	147	159
-94	147	159
-98	145	150
-98	145	150
-98	145	150
-88	150	162
-88	150	162
-88	150	162
-77	155	151
-77	155	151
-77	155	151
-67	152	151
-67	152	151
-67	152	151
-64	142	154
-64	142	154
-64	142	154
-61	152	149
-61	152	149
-61	152	149
-53	154	148
-53	154	148
-53	154	148
-52	157	153
-52	157	153
-52	157	153
-56	161	147
-56	161	147
-56	161	147
-52	152	149
-52	152	149
-52	152	149
-48	163	145
-48	163	145
-48	163	145
-39	158	150
-39	158	150
-39	158	150
-56	155	162
-56	155	162
-56	155	162
-47	155	155
-47	155	155
-47	155	155
-46	151	152
-46	151	152
-46	151	152
-55	151	154
-55	151	154
-55	151	154
-66	154	152
-66	154	152
-66	154	152
-63	143	158
-63	143	158
-63	143	158
-64	147	150
-64	147	150
-64	147	150
-65	139	166
-65	139	166
-65	139	166
-67	143	147
-67	143	147
-67	143	147
-54	146	164
-54	146	164
-54	146	164
-64	151	152
-64	151	152
-64	151	152
-56	157	155
-56	157	155
-56	157	155
-52	152	160
-52	152	160
-52	152	160
-41	142	156
-41	142	156
-41	142	156
-21	151	148
-21	151	148
-21	151	148
-18	143	151
-18	143	151
-18	143	151
-12	160	152
-12	160	152
-12	160	152
-10	145	152
-10	145	152
-10	145	152
7	142	148
7	142	148
7	142	148
9	139	158
9	139	158
9	139	158
22	141	162
22	141	162
22	141	162
36	128	160
36	128	160
36	128	160
53	131	154
53	131	154
53	131	154
52	119	160
52	119	160
52	119	160
52	119	153
52	119	153
52	119	153
69	104	167
69	104	167
69	104	167
77	103	160
77	103	160
77	103	160
94	82	154
94	82	154
94	82	154
90	89	155
90	89	155
90	89	155
99	85	155
99	85	155
99	85	155
99	74	153
99	74	153
99	74	153
96	82	152
96	82	152
96	82	152
99	76	153
99	76	153
99	76	153
97	76	153
97	76	153
97	76	153
107	75	156
107	75	156
107	75	156
98	77	161
98	77	161
98	77	161
96	91	159
96	91	159
96	91	159
96	68	148
96	68	148
96	68	148
94	84	150
94	84	150
94	84	150
88	74	151
88	74	151
88	74	151
90	85	158
90	85	158
90	85	158
95	78	166
95	78	166
95	78	166
96	84	150
96	84	150
96	84	150
112	52	156
112	52	156
112	52	156
105	48	156
105	48	156
105	48	156
122	6	153
122	6	153
122	6	153
125	-25	152
125	-25	152
125	-25	152
113	-56	160
113	-56	160
113	-56	160
103	-77	165
103	-77	165
103	-77	165
96	-93	154
96	-93	154
96	-93	154
82	-104	161
82	-104	161
82	-104	161
79	-119	155
79	-119	155
79	-119	155
65	-128	169
65	-128	169
65	-128	169
58	-130	160
58	-130	160
58	-130	160
50	-140	154
50	-140	154
50	-140	154
27	-155	155
27	-155	155
27	-155	155
16	-158	161
16	-158	161
16	-158	161
-9	-168	151
-9	-168	151
-9	-168	151
-27	-166	164
-27	-166	164
-27	-166	164
-39	-167	163
-39	-167	163
-39	-167	163
-50	-167	161
-50	-167	161
-50	-167	161
-67	-164	155
-67	-164	155
-67	-164	155
-70	-173	149
-70	-173	149
-70	-173	149
-91	-172	161
-91	-172	161
-91	-172	161
-75	-163	154
-75	-163	154
-75	-163	154
-103	-156	165
-103	-156	165
-103	-156	165
-103	-149	152
-103	-149	152
-103	-149	152
-117	-155	151
-117	-155	151
-117	-155	151
-118	-151	154
-118	-151	154
-112	-158	156
-112	-158	156
-112	-158	156
-115	-148	151
-115	-148	151
-115	-148	151
-94	-158	150
-94	-158	150
-94	-158	150
-72	-166	162
-72	-166	162
-72	-166	162
-61	-170	147
-61	-170	147
-61	-170	147
-47	-159	164
-47	-159	164
-47	-159	164
-36	-161	164
-36	-161	164
-36	-161	164
-21	-160	152
-21	-160	152
-21	-160	152
-12	-165	156
-12	-165	156
-12	-165	156
-14	-165	154
-14	-165	154
-14	-165	154
3	-160	159
3	-160	159
3	-160	159
15	-155	169
15	-155	169
15	-155	169
27	-148	160
27	-148	160
27	-148	160
43	-141	162
43	-141	162
43	-141	162
48	-140	152
48	-140	152
48	-140	152
63	-130	164
63	-130	164
63	-130	164
72	-116	151
72	-116	151
72	-116	151
90	-103	153
90	-103	153
90	-103	153
100	-97	161
100	-97	161
100	-97	161
101	-80	151
101	-80	151
101	-80	151
106	-83	162
106	-83	162
106	-83	162
96	-79	154
96	-79	154
96	-79	154
105	-77	161
105	-77	161
105	-77	161
105	-75	161
105	-75	161
105	-75	161
109	-79	159
109	-79	159
109	-79	159
104	-85	151
104	-85	151
104	-85	151
101	-74	155
101	-74	155
101	-74	155
99	-85	153
99	-85	153
99	-85	153
112	-88	154
112	-88	154
112	-88	154
107	-84	165
107	-84	165
107	-84	165
108	-76	158
108	-76	158
108	-76	158
107	-73	159
107	-73	159
107	-73	159
108	-78	162
108	-78	162
108	-78	162
112	-79	156
112	-79	156
112	-79	156
111	-80	162
111	-80	162
111	-80	162
94	-73	159
94	-73	159
94	-73	159
105	-73	159
105	-73	159
105	-73	159
106	-80	162
106	-80	162
106	-80	162
99	-80	155
99	-80	155
99	-80	155
99	-76	177
99	-76	177
99	-76	177
92	-69	155
92	-69	155
92	-69	155
103	-86	154
103	-86	154
103	-86	154
97	-80	162
97	-80	162
97	-80	162
87	-66	161
87	-66	161
87	-66	161
98	-77	167
98	-77	167
98	-77	167
101	-58	160
101	-58	160
101	-58	160
108	-51	164
108	-51	164
108	-51	164
114	-39	163
114	-39	163
114	-39	163
117	-33	155
117	-33	155
117	-33	155
128	16	148
128	16	148
128	16	148
115	38	160
115	38	160
115	38	160
117	60	149
117	60	149
117	60	149
114	75	156
114	75	156
114	75	156
104	76	151
104	76	151
104	76	151
105	86	150
105	86	150
105	86	150
95	94	142
95	94	142
95	94	142
75	86	154
75	86	154
75	86	154
74	105	147
74	105	147
74	105	147
70	112	149
70	112	149
70	112	149
66	109	145
66	109	145
66	109	145
64	120	152
64	120	152
64	120	152
52	132	151
52	132	151
52	132	151
50	120	163
50	120	163
50	120	163
55	127	148
55	127	148
55	127	148
55	127	143
55	127	143
55	127	143
58	125	153
58	125	153
58	125	153
57	120	154
57	120	154
57	120	154
57	131	156
57	131	156
57	131	156
54	130	155
54	130	155
54	130	155
48	133	156
48	133	156
48	133	156
33	130	158
33	130	158
33	130	158
24	155	151
24	155	151
24	155	151
1	149	161
1	149	161
1	149	161
-7	156	145
-7	156	145
-7	156	145
-27	157	149
-27	157	149
-27	157	149
-35	154	150
-35	154	150
-35	154	150
-49	155	149
-49	155	149
-49	155	149
-55	163	145
-55	163	145
-55	163	145
-52	150	155
-52	150	155
-52	150	155
-73	154	148
-73	154	148
-78	154	143
-78	154	143
-78	154	143
-83	150	147
-83	150	147
-83	150	147
-74	155	149
-74	155	149
-74	155	149
-80	154	150
-80	154	150
-80	154	150
-83	148	147
-83	148	147
-83	148	147
-75	149	150
-75	149	150
-75	149	150
-78	151	145
-78	151	145
-78	151	145
-73	160	143
-73	160	143
-73	160	143
-77	152	140
-77	152	140
-77	152	140
-74	146	153
-74	146	153
-74	146	153
-73	138	165
-73	138	165
-73	138	165
-78	142	159
-78	142	159
-78	142	159
-109	147	159
-109	147	159
-109	147	159
-125	129	159
-125	129	159
-125	129	159
-161	109	154
-161	109	154
-161	109	154
-169	94	153
-169	94	153
-169	94	153
-171	91	150
-171	91	150
-171	91	150
-185	85	153
-185	85	153
-185	85	153
-192	51	147
-192	51	147
-192	51	147
-181	47	151
-181	47	151
-181	47	151
-185	38	151
-185	38	151
-185	38	151
-197	38	151
-197	38	151
-197	38	151
-188	26	153
-188	26	153
-188	26	153
-191	37	148
-191	37	148
-191	37	148
-195	43	161
-195	43	161
-195	43	161
-198	57	156
-198	57	156
-198	57	156
-191	48	154
-191	48	154
-191	48	154
-194	47	153
-194	47	153
-194	47	153
-195	41	154
-195	41	154
-195	41	154
-198	59	150
-198	59	150
-198	59	150
-190	44	153
-190	44	153
-190	44	153
-191	55	161
-191	55	161
-191	55	161
-192	42	155
-192	42	155
-192	42	155
-185	44	151
-185	44	151
-185	44	151
-195	43	148
-195	43	148
-195	43	148
-184	39	154
-184	39	154
-184	39	154
-197	22	151
-197	22	151
-197	22	151
-198	23	141
-198	23	141
-198	23	141
-203	8	147
-203	8	147
-203	8	147
-206	-6	149
-206	-6	149
-206	-6	149
-202	-37	145
-202	-37	145
-202	-37	145
-199	-58	149
-199	-58	149
-199	-58	149
-189	-86	150
-189	-86	150
-189	-86	150
-177	-88	154
-177	-88	154
-177	-88	154
-167	-114	151
-167	-114	151
-167	-114	151
-150	-120	143
-150	-120	143
-150	-120	143
-144	-125	155
-144	-125	155
-144	-125	155
-138	-137	149
-138	-137	149
-138	-137	149
-125	-140	150
-125	-140	150
-125	-140	150
-116	-145	154
-116	-145	154
-116	-145	154
-117	-143	151
-117	-143	151
-117	-143	151
-116	-145	156
-116	-145	156
-116	-145	156
-124	-141	149
-124	-141	149
-124	-141	149
-118	-145	148
-118	-145	148
-118	-145	148
-120	-157	151
-120	-157	151
-120	-157	151
-126	-146	153
-126	-146	153
-126	-146	153
-112	-142	154
-112	-142	154
-112	-142	154
-120	-143	149
-120	-143	149
-120	-143	149
-114	-154	156
-114	-154	156
-114	-154	156
-112	-140	156
-112	-140	156
-112	-140	156
-97	-161	155
-97	-161	155
-97	-161	155
-82	-158	161
-82	-158	161
-82	-158	161
-52	-166	160
-52	-166	160
-52	-166	160
-29	-155	149
-29	-155	149
-29	-155	149
-5	-158	156
-5	-158	156
-5	-158	156
20	-152	162
20	-152	162
20	-152	162
43	-139	158
43	-139	158
43	-139	158
67	-119	158
67	-119	158
67	-119	158
81	-107	175
81	-107	175
81	-107	175
98	-79	159
98	-79	159
98	-79	159
109	-66	165
109	-66	165
109	-66	165
108	-67	162
108	-67	162
108	-67	162
103	-66	159
103	-66	159
103	-66	159
111	-65	160
111	-65	160
111	-65	160
111	-76	155
111	-76	155
111	-76	155
115	-76	153
115	-76	153
115	-76	153
112	-61	159
112	-61	159
112	-61	159
112	-70	156
112	-70	156
112	-70	156
112	-79	156
112	-79	156
112	-79	156
113	-69	158
113	-69	158
113	-69	158
106	-74	160
106	-74	160
106	-74	160
113	-67	162
113	-67	162
113	-67	162
111	-67	160
111	-67	160
111	-67	160
103	-70	161
103	-70	161
103	-70	161
108	-71	160
108	-71	160
108	-71	160
106	-62	151
106	-62	151
106	-62	151
116	-68	159
116	-68	159
116	-68	159
114	-57	156
114	-57	156
114	-57	156
111	-47	153
111	-47	153
111	-47	153
123	-30	148
123	-30	148
121	-25	161
121	-25	161
121	-25	161
129	-20	153
129	-20	153
129	-20	153
124	2	144
124	2	144
124	2	144
120	11	153
120	11	153
120	11	153
120	29	149
120	29	149
120	29	149
108	53	147
108	53	147
108	53	147
109	68	148
109	68	148
109	68	148
109	70	150
109	70	150
109	70	150
96	93	150
96	93	150
96	93	150
87	104	150
87	104	150
87	104	150
64	115	156
64	115	156
64	115	156
61	130	151
61	130	151
61	130	151
38	134	158
38	134	158
38	134	158
6	148	149
6	148	149
6	148	149
-10	156	152
-10	156	152
-10	156	152
-32	165	148
-32	165	148
-32	165	148
-39	160	141
-39	160	141
-39	160	141
-49	152	147
-49	152	147
-49	152	147
-54	155	147
-54	155	147
-54	155	147
-63	150	151
-63	150	151
-63	150	151
-53	154	148
-53	154	148
-53	154	148
-49	155	151
-49	155	151
-49	155	151
-52	161	151
-52	161	151
-52	161	151
-49	166	147
-49	166	147
-49	166	147
-40	152	142
-40	152	142
-40	152	142
-30	154	148
-30	154	148
-30	154	148
-13	152	153
-13	152	153
-13	152	153
-2	148	155
-2	148	155
-2	148	155
1	151	152
1	151	152
1	151	152
16	151	152
16	151	152
16	151	152
21	138	148
21	138	148
21	138	148
38	148	140
38	148	140
38	148	140
46	138	156
46	138	156
46	138	156
50	124	156
50	124	156
50	124	156
54	123	153
54	123	153
54	123	153
77	119	151
77	119	151
77	119	151
71	104	152
71	104	152
71	104	152
83	105	151
83	105	151
83	105	151
96	75	159
96	75	159
96	75	159
116	59	148
116	59	148
116	59	148
118	23	148
118	23	148
118	23	148
120	-6	153
120	-6	153
120	-6	153
117	-29	158
117	-29	158
117	-29	158
121	-39	152
121	-39	152
121	-39	152
109	-61	165
109	-61	165
109	-61	165
98	-75	156
98	-75	156
98	-75	156
103	-93	170
103	-93	170
103	-93	170
84	-100	159
84	-100	159
84	-100	159
77	-101	160
77	-101	160
77	-101	160
80	-111	161
80	-111	161
80	-111	161
73	-115	161
73	-115	161
73	-115	161
75	-104	167
75	-104	167
75	-104	167
72	-123	162
72	-123	162
72	-123	162
71	-122	165
71	-122	165
71	-122	165
52	-139	164
52	-139	164
52	-139	164
13	-152	158
13	-152	158
13	-152	158
-20	-161	160
-20	-161	160
-20	-161	160
-63	-150	166
-63	-150	166
-63	-150	166
-87	-160	172
-87	-160	172
-87	-160	172
-98	-147	150
-98	-147	150
-98	-147	150
-115	-143	164
-115	-143	164
-115	-143	164
-133	-130	155
-133	-130	155
-133	-130	155
-142	-110	155
-142	-110	155
-142	-110	155
-155	-106	161
-155	-106	161
-155	-106	161
-159	-95	159
-159	-95	159
-159	-95	159
-171	-91	152
-171	-91	152
-171	-91	152
-177	-91	161
-177	-91	161
-177	-91	161
-178	-76	147
-178	-76	147
-178	-76	147
-178	-80	153
-178	-80	153
-178	-80	153
-178	-80	153
-178	-80	153
-178	-80	153
-183	-80	151
-183	-80	151
-183	-80	151
-175	-82	152
-175	-82	152
-175	-82	152
-185	-67	158
-185	-67	158
-185	-67	158
-190	-69	162
-190	-69	162
-192	-65	155
-192	-65	155
-192	-65	155
-193	-37	161
-193	-37	161
-193	-37	161
-186	-30	167
-186	-30	167
-186	-30	167
-193	-16	161
-193	-16	161
-193	-16	161
-190	11	151
-190	11	151
-190	11	151
-191	46	161
-191	46	161
-191	46	161
-183	53	153
-183	53	153
-183	53	153
-178	69	151
-178	69	151
-178	69	151
-166	79	145
-166	79	145
-166	79	145
-169	83	144
-169	83	144
-169	83	144
-172	78	153
-172	78	153
-172	78	153
-164	86	154
-164	86	154
-164	86	154
-175	70	152
-175	70	152
-175	70	152
-178	53	147
-178	53	147
-178	53	147
-186	55	148
-186	55	148
-186	55	148
-190	56	147
-190	56	147
-190	56	147
-190	22	153
-190	22	153
-190	22	153
-193	19	152
-193	19	152
-193	19	152
-202	7	150
-202	7	150
-202	7	150
-198	-23	143
-198	-23	143
-198	-23	143
-192	-22	158
-192	-22	158
-192	-22	158
-192	-38	162
-192	-38	162
-192	-38	162
-190	-56	153
-190	-56	153
-190	-56	153
-188	-65	160
-188	-65	160
-188	-65	160
-189	-77	152
-189	-77	152
-189	-77	152
-168	-93	156
-168	-93	156
-168	-93	156
-163	-105	153
-163	-105	153
-163	-105	153
-156	-103	166
-156	-103	166
-156	-103	166
-147	-121	162
-147	-121	162
-147	-121	162
-133	-134	155
-133	-134	155
-133	-134	155
-126	-139	155
-126	-139	155
-126	-139	155
-121	-147	154
-121	-147	154
-121	-147	154
-106	-148	160
-106	-148	160
-106	-148	160
-95	-157	160
-95	-157	160
-95	-157	160
-71	-174	167
-71	-174	167
-71	-174	167
-47	-166	153
-47	-166	153
-47	-166	153
-33	-166	164
-33	-166	164
-33	-166	164
-7	-172	165
-7	-172	165
-7	-172	165
14	-154	170
14	-154	170
14	-154	170
37	-147	159
37	-147	159
37	-147	159
60	-142	167
60	-142	167
60	-142	167
62	-138	163
62	-138	163
62	-138	163
62	-131	165
62	-131	165
62	-131	165
75	-131	161
75	-131	161
75	-131	161
67	-130	158
67	-130	158
67	-130	158
53	-136	161
53	-136	161
53	-136	161
46	-138	163
46	-138	163
46	-138	163
19	-160	161
19	-160	161
19	-160	161
-11	-164	158
-11	-164	158
-11	-164	158
-14	-160	161
-14	-160	161
-14	-160	161
-38	-166	160
-38	-166	160
-38	-166	160
-49	-164	158
-49	-164	158
-49	-164	158
-71	-160	163
-71	-160	163
-71	-160	163
-75	-163	161
-75	-163	161
-75	-163	161
-92	-148	155
-92	-148	155
-92	-148	155
-99	-141	162
-99	-141	162
-99	-141	162
-117	-152	158
-117	-152	158
-117	-152	158
-120	-134	160
-120	-134	160
-120	-134	160
-128	-133	161
-128	-133	161
-128	-133	161
-135	-128	160
-135	-128	160
-135	-128	160
-143	-127	161
-143	-127	161
-143	-127	161
-142	-125	162
-142	-125	162
-142	-125	162
-135	-119	158
-135	-119	158
-135	-119	158
-161	-115	161
-161	-115	161
-161	-115	161
-152	-113	161
-152	-113	161
-152	-113	161
-157	-111	156
-157	-111	156
-157	-111	156
-160	-105	160
-160	-105	160
-160	-105	160
-156	-105	164
-156	-105	164
-156	-105	164
-165	-110	160
-165	-110	160
-165	-110	160
-156	-89	160
-156	-89	160
-156	-89	160
-157	-106	159
-157	-106	159
-157	-106	159
-163	-101	160
-163	-101	160
-163	-101	160
-161	-102	159
-161	-102	159
-161	-102	159
-165	-103	160
-165	-103	160
-165	-103	160
-168	-95	152
-168	-95	152
-168	-95	152
-164	-97	159
-164	-97	159
-164	-97	159
-174	-98	160
