67	76	118
67	76	118
67	76	118
62	73	124
62	73	124
62	73	124
69	84	126
69	84	126
69	84	126
60	73	121
60	73	121
60	73	121
63	78	129
63	78	129
63	78	129
55	77	126
55	77	126
55	77	126
56	83	125
56	83	125
56	83	125
57	75	115
57	75	115
57	75	115
70	71	127
70	71	127
70	71	127
61	87	127
61	87	127
61	87	127
66	75	117
66	75	117
66	75	117
65	85	116
65	85	116
65	85	116
75	84	121
75	84	121
75	84	121
70	85	120
70	85	120
70	85	120
61	80	118
61	80	118
61	80	118
78	73	124
78	73	124
78	73	124
90	65	114
90	65	114
90	65	114
86	65	116
86	65	116
86	65	116
96	77	128
96	77	128
96	77	128
94	82	119
94	82	119
94	82	119
103	75	124
103	75	124
103	75	124
86	74	125
86	74	125
86	74	125
91	77	132
91	77	132
91	77	132
96	70	124
96	70	124
96	70	124
90	76	127
90	76	127
90	76	127
98	61	126
98	61	126
98	61	126
90	74	116
90	74	116
90	74	116
104	71	116
104	71	116
104	71	116
106	76	131
106	76	131
106	76	131
103	73	128
103	73	128
103	73	128
121	61	126
121	61	126
121	61	126
125	57	130
125	57	130
125	57	130
121	61	126
121	61	126
121	61	126
122	60	118
122	60	118
122	60	118
123	66	124
123	66	124
123	66	124
123	52	124
123	52	124
123	52	124
131	47	120
131	47	120
131	47	120
131	51	122
131	51	122
131	51	122
126	53	122
126	53	122
126	53	122
137	52	121
137	52	121
137	52	121
134	50	130
134	50	130
134	50	130
147	40	120
147	40	120
147	40	120
151	35	122
151	35	122
151	35	122
152	23	121
152	23	121
152	23	121
164	25	124
164	25	124
164	25	124
169	4	122
169	4	122
169	4	122
174	-2	133
174	-2	133
174	-2	133
178	-4	120
178	-4	120
178	-4	120
191	-28	119
191	-28	119
191	-28	119
200	-21	132
200	-21	132
200	-21	132
198	-34	115
198	-34	115
198	-34	115
194	-38	131
194	-38	131
194	-38	131
191	-30	117
191	-30	117
191	-30	117
183	-4	118
183	-4	118
183	-4	118
189	3	126
189	3	126
189	3	126
169	13	122
169	13	122
169	13	122
163	22	127
163	22	127
163	22	127
144	29	127
144	29	127
144	29	127
146	39	132
146	39	132
146	39	132
137	59	121
137	59	121
124	51	129
124	51	129
124	51	129
133	53	127
133	53	127
133	53	127
144	49	114
144	49	114
144	49	114
149	31	125
149	31	125
149	31	125
165	22	125
165	22	125
165	22	125
176	11	131
176	11	131
176	11	131
173	10	128
173	10	128
173	10	128
186	-5	108
186	-5	108
186	-5	108
188	-17	122
188	-17	122
188	-17	122
185	-24	127
185	-24	127
185	-24	127
193	-19	128
193	-19	128
193	-19	128
192	-33	118
192	-33	118
192	-33	118
200	-39	115
200	-39	115
200	-39	115
198	-48	119
198	-48	119
198	-48	119
205	-66	115
205	-66	115
205	-66	115
198	-57	121
198	-57	121
198	-57	121
210	-65	127
210	-65	127
210	-65	127
195	-68	113
195	-68	113
195	-68	113
203	-58	116
203	-58	116
203	-58	116
195	-61	108
195	-61	108
195	-61	108
207	-79	117
207	-79	117
207	-79	117
205	-91	119
205	-91	119
205	-91	119
208	-110	120
208	-110	120
208	-110	120
195	-118	121
195	-118	121
195	-118	121
181	-150	120
181	-150	120
181	-150	120
184	-158	121
184	-158	121
184	-158	121
169	-168	131
169	-168	131
169	-168	131
155	-194	121
155	-194	121
155	-194	121
154	-197	116
154	-197	116
154	-197	116
154	-202	129
154	-202	129
154	-202	129
139	-203	128
139	-203	128
139	-203	128
116	-217	135
116	-217	135
116	-217	135
112	-217	128
112	-217	128
112	-217	128
107	-228	126
107	-228	126
107	-228	126
86	-224	122
86	-224	122
86	-224	122
91	-232	130
91	-232	130
91	-232	130
84	-235	121
84	-235	121
84	-235	121
69	-239	126
69	-239	126
69	-239	126
60	-230	124
60	-230	124
60	-230	124
60	-239	124
60	-239	124
60	-239	124
41	-235	128
41	-235	128
41	-235	128
36	-238	125
36	-238	125
36	-238	125
30	-228	128
30	-228	128
30	-228	128
23	-237	128
23	-237	128
23	-237	128
15	-236	138
15	-236	138
15	-236	138
4	-233	131
4	-233	131
4	-233	131
-7	-241	121
-7	-241	121
-7	-241	121
-32	-221	121
-32	-221	121
-32	-221	121
-38	-224	122
-38	-224	122
-38	-224	122
-70	-209	118
-70	-209	118
-70	-209	118
-78	-199	119
-78	-199	119
-78	-199	119
-82	-187	128
-82	-187	128
-82	-187	128
-91	-165	128
-91	-165	128
-91	-165	128
-98	-156	121
-98	-156	121
-98	-156	121
-101	-143	118
-101	-143	118
-101	-143	118
-116	-122	124
-116	-122	124
-116	-122	124
-109	-113	124
-109	-113	124
-109	-113	124
-120	-83	131
-120	-83	131
-120	-83	131
-113	-51	127
-113	-51	127
-113	-51	127
-120	-35	127
-120	-35	127
-120	-35	127
-96	-16	126
-96	-16	126
-96	-16	126
-87	-10	119
-87	-10	119
-87	-10	119
-92	-2	116
-92	-2	116
-92	-2	116
-105	3	126
-105	3	126
-105	3	126
-92	-2	118
-92	-2	118
-92	-2	118
-114	-25	128
-114	-25	128
-114	-25	128
-112	-41	126
-112	-41	126
-112	-41	126
-113	-53	131
-113	-53	131
-113	-53	131
-114	-64	121
-114	-64	121
-112	-82	130
-112	-82	130
-112	-82	130
-124	-85	118
-124	-85	118
-124	-85	118
-118	-124	132
-118	-124	132
-118	-124	132
-105	-133	130
-105	-133	130
-105	-133	130
-108	-164	122
-108	-164	122
-108	-164	122
-94	-174	121
-94	-174	121
-94	-174	121
-81	-184	107
-81	-184	107
-81	-184	107
-61	-188	118
-61	-188	118
-61	-188	118
-50	-217	132
-50	-217	132
-50	-217	132
-28	-219	121
-28	-219	121
-28	-219	121
-3	-237	135
-3	-237	135
-3	-237	135
33	-242	118
33	-242	118
33	-242	118
50	-246	113
50	-246	113
50	-246	113
70	-238	118
70	-238	118
70	-238	118
89	-228	126
89	-228	126
89	-228	126
103	-221	126
103	-221	126
103	-221	126
115	-224	131
115	-224	131
115	-224	131
124	-209	125
124	-209	125
124	-209	125
130	-208	130
130	-208	130
130	-208	130
143	-194	124
143	-194	124
143	-194	124
143	-196	132
143	-196	132
143	-196	132
166	-194	124
166	-194	124
166	-194	124
167	-179	133
167	-179	133
167	-179	133
166	-176	124
166	-176	124
166	-176	124
168	-167	124
168	-167	124
168	-167	124
174	-152	120
174	-152	120
174	-152	120
189	-136	121
189	-136	121
189	-136	121
193	-133	115
193	-133	115
193	-133	115
200	-124	128
200	-124	128
200	-124	128
194	-116	122
194	-116	122
194	-116	122
205	-102	119
205	-102	119
205	-102	119
188	-80	129
188	-80	129
188	-80	129
208	-71	125
208	-71	125
208	-71	125
200	-48	124
200	-48	124
200	-48	124
197	-31	116
197	-31	116
197	-31	116
193	-19	126
193	-19	126
193	-19	126
180	-14	121
180	-14	121
180	-14	121
177	5	115
177	5	115
177	5	115
173	19	128
173	19	128
173	19	128
157	30	121
157	30	121
157	30	121
158	40	125
158	40	125
158	40	125
152	46	124
152	46	124
152	46	124
139	50	130
139	50	130
139	50	130
140	51	122
140	51	122
140	51	122
141	66	121
141	66	121
141	66	121
131	67	127
131	67	127
131	67	127
132	61	117
132	61	117
132	61	117
122	65	120
122	65	120
122	65	120
124	69	131
124	69	131
124	69	131
109	68	121
109	68	121
109	68	121
92	69	120
92	69	120
92	69	120
80	73	119
80	73	119
49	71	125
49	71	125
49	71	125
20	78	118
20	78	118
20	78	118
7	82	113
7	82	113
7	82	113
-2	83	114
-2	83	114
-2	83	114
7	70	124
7	70	124
7	70	124
3	73	119
3	73	119
3	73	119
4	83	129
4	83	129
4	83	129
4	76	127
4	76	127
4	76	127
12	79	121
12	79	121
12	79	121
-3	77	119
-3	77	119
-3	77	119
4	69	122
4	69	122
4	69	122
5	82	128
5	82	128
5	82	128
4	71	125
4	71	125
4	71	125
-4	74	120
-4	74	120
-4	74	120
11	76	129
11	76	129
11	76	129
2	78	127
2	78	127
2	78	127
7	66	126
7	66	126
7	66	126
3	77	126
3	77	126
3	77	126
11	78	127
11	78	127
11	78	127
-10	75	128
-10	75	128
-10	75	128
-3	64	117
-3	64	117
-3	64	117
2	76	118
2	76	118
2	76	118
-7	73	126
-7	73	126
-7	73	126
-6	65	118
-6	65	118
-6	65	118
-39	50	124
-39	50	124
-39	50	124
-47	65	114
-47	65	114
-47	65	114
-41	41	130
-41	41	130
-41	41	130
-63	49	122
-63	49	122
-63	49	122
-69	25	126
-69	25	126
-69	25	126
-83	20	127
-83	20	127
-83	20	127
-83	24	127
-83	24	127
-83	24	127
-79	15	129
-79	15	129
-79	15	129
-87	5	124
-87	5	124
-87	5	124
-98	7	121
-98	7	121
-98	7	121
-92	0	127
-92	0	127
-92	0	127
-97	-2	118
-97	-2	118
-97	-2	118
-98	7	124
-98	7	124
-98	7	124
-84	12	119
-84	12	119
-84	12	119
-89	23	119
-89	23	119
-89	23	119
-74	22	125
-74	22	125
-74	22	125
-78	28	121
-78	28	121
-78	28	121
-82	25	130
-82	25	130
-82	25	130
-90	17	125
-90	17	125
-90	17	125
-90	6	122
-90	6	122
-90	6	122
-91	-10	115
-91	-10	115
-91	-10	115
-105	-23	124
-105	-23	124
-105	-23	124
-121	-41	119
-121	-41	119
-121	-41	119
-112	-55	119
-112	-55	119
-112	-55	119
-109	-73	130
-109	-73	130
-109	-73	130
-109	-95	117
-109	-95	117
-109	-95	117
-117	-103	129
-117	-103	129
-117	-103	129
-108	-116	105
-108	-116	105
-108	-116	105
-108	-137	122
-108	-137	122
-108	-137	122
-98	-151	115
-98	-151	115
-98	-151	115
-96	-183	121
-96	-183	121
-96	-183	121
-86	-175	125
-86	-175	125
-86	-175	125
-83	-202	127
-83	-202	127
-83	-202	127
-46	-208	124
-46	-208	124
-46	-208	124
-37	-223	117
-37	-223	117
-37	-223	117
-20	-233	114
-20	-233	114
-20	-233	114
-5	-237	117
-5	-237	117
18	-236	109
18	-236	109
18	-236	109
21	-253	115
21	-253	115
21	-253	115
14	-241	119
14	-241	119
14	-241	119
13	-254	129
13	-254	129
13	-254	129
5	-232	135
5	-232	135
5	-232	135
-22	-227	122
-22	-227	122
-22	-227	122
-28	-223	113
-28	-223	113
-28	-223	113
-54	-224	118
-54	-224	118
-54	-224	118
-64	-201	121
-64	-201	121
-64	-201	121
-75	-190	121
-75	-190	121
-75	-190	121
-89	-172	119
-89	-172	119
-89	-172	119
-91	-151	121
-91	-151	121
-91	-151	121
-109	-133	124
-109	-133	124
-109	-133	124
-99	-132	125
-99	-132	125
-99	-132	125
-109	-118	119
-109	-118	119
-109	-118	119
-111	-94	114
-111	-94	114
-111	-94	114
-112	-82	124
-112	-82	124
-112	-82	124
-116	-66	126
-116	-66	126
-116	-66	126
-109	-43	124
-109	-43	124
-109	-43	124
-118	-43	128
-118	-43	128
-118	-43	128
-109	-19	132
-109	-19	132
-109	-19	132
-98	-21	128
-98	-21	128
-98	-21	128
-96	-3	132
-96	-3	132
-96	-3	132
-94	5	126
-94	5	126
-94	5	126
-73	37	113
-73	37	113
-73	37	113
-50	52	132
-50	52	132
-50	52	132
-9	69	127
-9	69	127
-9	69	127
10	79	135
10	79	135
10	79	135
53	77	128
53	77	128
53	77	128
87	75	130
87	75	130
87	75	130
111	65	114
111	65	114
111	65	114
129	51	122
129	51	122
129	51	122
146	46	126
146	46	126
146	46	126
163	31	122
163	31	122
163	31	122
167	17	118
167	17	118
167	17	118
169	15	114
169	15	114
169	15	114
178	8	133
178	8	133
178	8	133
183	-8	127
183	-8	127
183	-8	127
191	-25	124
191	-25	124
191	-25	124
192	-58	118
192	-58	118
192	-58	118
199	-92	127
199	-92	127
199	-92	127
186	-127	128
186	-127	128
186	-127	128
183	-141	127
183	-141	127
183	-141	127
158	-173	131
158	-173	131
158	-173	131
139	-190	135
139	-190	135
139	-190	135
129	-213	125
129	-213	125
129	-213	125
104	-220	120
104	-220	120
104	-220	120
88	-233	133
88	-233	133
88	-233	133
72	-247	129
72	-247	129
72	-247	129
58	-240	125
58	-240	125
58	-240	125
24	-236	125
24	-236	125
24	-236	125
-2	-233	127
-2	-233	127
-2	-233	127
-24	-218	127
-24	-218	127
-24	-218	127
-56	-213	122
-56	-213	122
-56	-213	122
-77	-191	133
-77	-191	133
-77	-191	133
-89	-176	137
-89	-176	137
-89	-176	137
-96	-160	126
-96	-160	126
-96	-160	126
-94	-165	130
-94	-165	130
-94	-165	130
-90	-157	120
-90	-157	120
-90	-157	120
-91	-167	124
-91	-167	124
-91	-167	124
-90	-168	120
-90	-168	120
-90	-168	120
-88	-170	125
-88	-170	125
-88	-170	125
-73	-192	121
-73	-192	121
-73	-192	121
-50	-210	126
-50	-210	126
-50	-210	126
-29	-227	122
-29	-227	122
-29	-227	122
-16	-226	126
-16	-226	126
-16	-226	126
0	-222	127
0	-222	127
0	-222	127
11	-238	122
11	-238	122
32	-246	124
32	-246	124
32	-246	124
49	-245	122
49	-245	122
49	-245	122
64	-232	121
64	-232	121
64	-232	121
95	-236	122
95	-236	122
95	-236	122
124	-218	125
124	-218	125
124	-218	125
157	-187	124
157	-187	124
157	-187	124
180	-156	119
180	-156	119
180	-156	119
201	-128	120
201	-128	120
201	-128	120
209	-84	119
209	-84	119
209	-84	119
207	-73	121
207	-73	121
207	-73	121
211	-41	124
211	-41	124
211	-41	124
201	-26	120
201	-26	120
201	-26	120
186	-19	106
186	-19	106
186	-19	106
197	-17	116
197	-17	116
197	-17	116
190	-2	116
190	-2	116
190	-2	116
176	2	125
176	2	125
176	2	125
173	14	115
173	14	115
173	14	115
167	33	116
167	33	116
167	33	116
140	47	116
140	47	116
140	47	116
123	50	126
123	50	126
123	50	126
103	77	126
103	77	126
103	77	126
67	85	122
67	85	122
67	85	122
40	85	125
40	85	125
40	85	125
15	76	120
15	76	120
15	76	120
14	84	121
14	84	121
14	84	121
-15	74	118
-15	74	118
-15	74	118
-31	60	125
-31	60	125
-31	60	125
-45	58	127
-45	58	127
-45	58	127
-58	49	122
-58	49	122
-58	49	122
-73	41	124
-73	41	124
-73	41	124
-88	20	127
-88	20	127
-88	20	127
-88	8	118
-88	8	118
-88	8	118
-105	7	130
-105	7	130
-105	7	130
-95	2	129
-95	2	129
-95	2	129
-103	-14	121
-103	-14	121
-103	-14	121
-104	-8	125
-104	-8	125
-104	-8	125
-100	-1	124
-100	-1	124
-100	-1	124
-94	3	121
-94	3	121
-94	3	121
-60	39	121
-60	39	121
-60	39	121
-14	64	124
-14	64	124
-14	64	124
15	78	131
15	78	131
15	78	131
61	71	127
61	71	127
61	71	127
99	83	120
99	83	120
99	83	120
113	58	127
113	58	127
113	58	127
130	64	117
130	64	117
130	64	117
139	55	119
139	55	119
139	55	119
138	49	120
138	49	120
138	49	120
142	56	125
142	56	125
142	56	125
149	47	129
149	47	129
149	47	129
152	46	121
152	46	121
152	46	121
150	37	121
150	37	121
150	37	121
159	21	117
159	21	117
159	21	117
184	12	117
184	12	117
184	12	117
178	-8	122
178	-8	122
178	-8	122
186	-12	124
186	-12	124
186	-12	124
198	-32	119
198	-32	119
198	-32	119
205	-46	119
205	-46	119
205	-46	119
194	-62	136
194	-62	136
194	-62	136
200	-79	128
200	-79	128
200	-79	128
195	-86	126
195	-86	126
195	-86	126
201	-94	133
201	-94	133
201	-94	133
193	-109	124
193	-109	124
193	-109	124
192	-121	125
192	-121	125
192	-121	125
185	-139	133
185	-139	133
185	-139	133
175	-154	130
175	-154	130
175	-154	130
158	-170	133
158	-170	133
158	-170	133
155	-174	128
155	-174	128
155	-174	128
154	-191	120
154	-191	120
154	-191	120
151	-191	131
151	-191	131
151	-191	131
137	-194	143
137	-194	143
137	-194	143
125	-199	132
125	-199	132
125	-199	132
126	-211	127
126	-211	127
126	-211	127
