-32	-27	170
-32	-27	170
-33	-37	180
-33	-37	180
-33	-37	180
-30	-17	178
-30	-17	178
-30	-17	178
-19	-42	176
-19	-42	176
-19	-42	176
-16	-25	175
-16	-25	175
-16	-25	175
-29	-20	177
-29	-20	177
-29	-20	177
-24	-26	174
-24	-26	174
-24	-26	174
-26	-23	178
-26	-23	178
-26	-23	178
-32	-29	164
-32	-29	164
-32	-29	164
-28	-30	174
-28	-30	174
-28	-30	174
-36	-22	175
-36	-22	175
-36	-22	175
-25	-31	168
-25	-31	168
-25	-31	168
-26	-30	169
-26	-30	169
-26	-30	169
-30	-28	169
-30	-28	169
-30	-28	169
-29	-31	170
-29	-31	170
-29	-31	170
-33	-28	178
-33	-28	178
-33	-28	178
-24	-23	174
-24	-23	174
-24	-23	174
-28	-30	171
-28	-30	171
-28	-30	171
-22	-25	175
-22	-25	175
-22	-25	175
-21	-30	174
-21	-30	174
-21	-30	174
-28	-37	165
-28	-37	165
-28	-37	165
-32	-29	173
-32	-29	173
-32	-29	173
-21	-33	156
-21	-33	156
-21	-33	156
-26	-28	171
-26	-28	171
-26	-28	171
-26	-28	167
-26	-28	167
-26	-28	167
-24	-23	171
-24	-23	171
-24	-23	171
-32	-22	173
-32	-22	173
-32	-22	173
-22	-34	170
-22	-34	170
-22	-34	170
-37	-35	169
-37	-35	169
-37	-35	169
-24	-21	174
-24	-21	174
-24	-21	174
-28	-30	174
-28	-30	174
-28	-30	174
-29	-29	170
-29	-29	170
-29	-29	170
-26	-21	167
-26	-21	167
-26	-21	167
-28	-28	183
-28	-28	183
-28	-28	183
-29	-38	177
-29	-38	177
-29	-38	177
-20	-29	177
-20	-29	177
-20	-29	177
-37	-28	167
-37	-28	167
-37	-28	167
-33	-17	163
-33	-17	163
-33	-17	163
-34	-15	179
-34	-15	179
-34	-15	179
-26	-12	167
-26	-12	167
-26	-12	167
-43	-11	175
-43	-11	175
-43	-11	175
-35	-12	176
-35	-12	176
-35	-12	176
-40	-5	176
-40	-5	176
-40	-5	176
-53	-10	178
-53	-10	178
-53	-10	178
-50	-2	177
-50	-2	177
-50	-2	177
-43	2	184
-43	2	184
-43	2	184
-57	9	175
-57	9	175
-57	9	175
-56	17	176
-56	17	176
-56	17	176
-50	22	177
-50	22	177
-50	22	177
-60	21	174
-60	21	174
-60	21	174
-54	27	175
-54	27	175
-54	27	175
-61	29	175
-61	29	175
-61	29	175
-54	31	175
-54	31	175
-54	31	175
-62	42	176
-62	42	176
-62	42	176
-51	39	183
